2024_03_18_00_00_12,"{'scheduling-policy': 'LIFO', 'endpoint-delay': 10, 'active-chunks-per-dimension': 1, 'preferred-dataset-splits': 4, 'all-reduce-implementation': ['direct', 'direct', 'direct'], 'all-gather-implementation': ['direct', 'direct', 'direct'], 'reduce-scatter-implementation': ['direct', 'direct', 'direct'], 'all-to-all-implementation': ['direct', 'direct', 'direct'], 'collective-optimization': 'localBWAware', 'boost-mode': 0, 'roofline-enabled': 1, 'peak-perf': 300, 'local-mem-bw': 900}","{'topology': ['FullyConnected', 'FullyConnected', 'FullyConnected'], 'npus-count': [4, 4, 4], 'bandwidth': [50.0, 50.0, 50.0], 'latency': [500.0, 500.0, 500.0], 'dimensions-count': 3}","{'num_npus': 64, 'dp': 4, 'sp': 4, 'pp': 1, 'weight_sharded': 1}"
2024_03_18_00_01_03,"{'scheduling-policy': 'LIFO', 'endpoint-delay': 10, 'active-chunks-per-dimension': 1, 'preferred-dataset-splits': 4, 'all-reduce-implementation': ['direct', 'direct', 'direct'], 'all-gather-implementation': ['direct', 'direct', 'direct'], 'reduce-scatter-implementation': ['direct', 'direct', 'direct'], 'all-to-all-implementation': ['direct', 'direct', 'direct'], 'collective-optimization': 'localBWAware', 'boost-mode': 0, 'roofline-enabled': 1, 'peak-perf': 300, 'local-mem-bw': 900}","{'topology': ['FullyConnected', 'FullyConnected', 'FullyConnected'], 'npus-count': [4, 4, 4], 'bandwidth': [50.0, 50.0, 50.0], 'latency': [500.0, 500.0, 500.0], 'dimensions-count': 3}","{'num_npus': 64, 'dp': 2, 'sp': 4, 'pp': 2, 'weight_sharded': 1}"
2024_03_18_00_03_11,"{'scheduling-policy': 'LIFO', 'endpoint-delay': 10, 'active-chunks-per-dimension': 1, 'preferred-dataset-splits': 4, 'all-reduce-implementation': ['direct', 'direct', 'direct'], 'all-gather-implementation': ['direct', 'direct', 'direct'], 'reduce-scatter-implementation': ['direct', 'direct', 'direct'], 'all-to-all-implementation': ['direct', 'direct', 'direct'], 'collective-optimization': 'localBWAware', 'boost-mode': 0, 'roofline-enabled': 1, 'peak-perf': 300, 'local-mem-bw': 900}","{'topology': ['FullyConnected', 'FullyConnected', 'FullyConnected'], 'npus-count': [4, 4, 4], 'bandwidth': [50.0, 50.0, 50.0], 'latency': [500.0, 500.0, 500.0], 'dimensions-count': 3}","{'num_npus': 64, 'dp': 4, 'sp': 2, 'pp': 1, 'weight_sharded': 1}"
2024_03_18_00_03_47,"{'scheduling-policy': 'LIFO', 'endpoint-delay': 10, 'active-chunks-per-dimension': 1, 'preferred-dataset-splits': 4, 'all-reduce-implementation': ['direct', 'direct', 'direct'], 'all-gather-implementation': ['direct', 'direct', 'direct'], 'reduce-scatter-implementation': ['direct', 'direct', 'direct'], 'all-to-all-implementation': ['direct', 'direct', 'direct'], 'collective-optimization': 'localBWAware', 'boost-mode': 0, 'roofline-enabled': 1, 'peak-perf': 300, 'local-mem-bw': 900}","{'topology': ['FullyConnected', 'FullyConnected', 'FullyConnected'], 'npus-count': [4, 4, 4], 'bandwidth': [50.0, 50.0, 50.0], 'latency': [500.0, 500.0, 500.0], 'dimensions-count': 3}","{'num_npus': 64, 'dp': 4, 'sp': 1, 'pp': 2, 'weight_sharded': 0}"
2024_03_18_00_05_52,"{'scheduling-policy': 'LIFO', 'endpoint-delay': 10, 'active-chunks-per-dimension': 1, 'preferred-dataset-splits': 4, 'all-reduce-implementation': ['direct'], 'all-gather-implementation': ['direct'], 'reduce-scatter-implementation': ['direct'], 'all-to-all-implementation': ['direct'], 'collective-optimization': 'localBWAware', 'boost-mode': 0, 'roofline-enabled': 1, 'peak-perf': 300, 'local-mem-bw': 900}","{'topology': ['FullyConnected'], 'npus-count': [4], 'bandwidth': [50.0], 'latency': [500.0], 'dimensions-count': 3}","{'num_npus': 64, 'dp': 4, 'sp': 4, 'pp': 2, 'weight_sharded': 1}"
2024_03_18_00_07_43,"{'scheduling-policy': 'LIFO', 'endpoint-delay': 10, 'active-chunks-per-dimension': 1, 'preferred-dataset-splits': 4, 'all-reduce-implementation': ['direct', 'direct', 'direct'], 'all-gather-implementation': ['direct', 'direct', 'direct'], 'reduce-scatter-implementation': ['direct', 'direct', 'direct'], 'all-to-all-implementation': ['direct', 'direct', 'direct'], 'collective-optimization': 'localBWAware', 'boost-mode': 0, 'roofline-enabled': 1, 'peak-perf': 300, 'local-mem-bw': 900}","{'topology': ['FullyConnected', 'FullyConnected', 'FullyConnected'], 'npus-count': [4, 4, 4], 'bandwidth': [50.0, 50.0, 50.0], 'latency': [500.0, 500.0, 500.0], 'dimensions-count': 3}","{'num_npus': 64, 'dp': 4, 'sp': 2, 'pp': 4, 'weight_sharded': 1}"
2024_03_18_00_09_26,"{'scheduling-policy': 'LIFO', 'endpoint-delay': 10, 'active-chunks-per-dimension': 1, 'preferred-dataset-splits': 4, 'all-reduce-implementation': ['direct', 'direct', 'direct'], 'all-gather-implementation': ['direct', 'direct', 'direct'], 'reduce-scatter-implementation': ['direct', 'direct', 'direct'], 'all-to-all-implementation': ['direct', 'direct', 'direct'], 'collective-optimization': 'localBWAware', 'boost-mode': 0, 'roofline-enabled': 1, 'peak-perf': 300, 'local-mem-bw': 900}","{'topology': ['FullyConnected', 'FullyConnected', 'FullyConnected'], 'npus-count': [4, 4, 4], 'bandwidth': [50.0, 50.0, 50.0], 'latency': [500.0, 500.0, 500.0], 'dimensions-count': 3}","{'num_npus': 64, 'dp': 1, 'sp': 4, 'pp': 1, 'weight_sharded': 0}"
2024_03_18_00_09_56,"{'scheduling-policy': 'LIFO', 'endpoint-delay': 10, 'active-chunks-per-dimension': 1, 'preferred-dataset-splits': 4, 'all-reduce-implementation': ['direct', 'direct', 'direct'], 'all-gather-implementation': ['direct', 'direct', 'direct'], 'reduce-scatter-implementation': ['direct', 'direct', 'direct'], 'all-to-all-implementation': ['direct', 'direct', 'direct'], 'collective-optimization': 'localBWAware', 'boost-mode': 0, 'roofline-enabled': 1, 'peak-perf': 300, 'local-mem-bw': 900}","{'topology': ['FullyConnected', 'FullyConnected', 'FullyConnected'], 'npus-count': [4, 4, 4], 'bandwidth': [50.0, 50.0, 50.0], 'latency': [500.0, 500.0, 500.0], 'dimensions-count': 3}","{'num_npus': 64, 'dp': 1, 'sp': 2, 'pp': 4, 'weight_sharded': 1}"
2024_03_18_00_10_18,"{'scheduling-policy': 'LIFO', 'endpoint-delay': 10, 'active-chunks-per-dimension': 1, 'preferred-dataset-splits': 4, 'all-reduce-implementation': ['direct', 'direct', 'direct'], 'all-gather-implementation': ['direct', 'direct', 'direct'], 'reduce-scatter-implementation': ['direct', 'direct', 'direct'], 'all-to-all-implementation': ['direct', 'direct', 'direct'], 'collective-optimization': 'localBWAware', 'boost-mode': 0, 'roofline-enabled': 1, 'peak-perf': 300, 'local-mem-bw': 900}","{'topology': ['FullyConnected', 'FullyConnected', 'FullyConnected'], 'npus-count': [4, 4, 4], 'bandwidth': [50.0, 50.0, 50.0], 'latency': [500.0, 500.0, 500.0], 'dimensions-count': 3}","{'num_npus': 64, 'dp': 4, 'sp': 1, 'pp': 4, 'weight_sharded': 0}"
2024_03_18_00_11_06,"{'scheduling-policy': 'LIFO', 'endpoint-delay': 10, 'active-chunks-per-dimension': 1, 'preferred-dataset-splits': 4, 'all-reduce-implementation': ['direct', 'direct', 'direct'], 'all-gather-implementation': ['direct', 'direct', 'direct'], 'reduce-scatter-implementation': ['direct', 'direct', 'direct'], 'all-to-all-implementation': ['direct', 'direct', 'direct'], 'collective-optimization': 'localBWAware', 'boost-mode': 0, 'roofline-enabled': 1, 'peak-perf': 300, 'local-mem-bw': 900}","{'topology': ['FullyConnected', 'FullyConnected', 'FullyConnected'], 'npus-count': [4, 4, 4], 'bandwidth': [50.0, 50.0, 50.0], 'latency': [500.0, 500.0, 500.0], 'dimensions-count': 3}","{'num_npus': 64, 'dp': 2, 'sp': 2, 'pp': 2, 'weight_sharded': 1}"
2024_03_18_00_13_20,"{'scheduling-policy': 'LIFO', 'endpoint-delay': 10, 'active-chunks-per-dimension': 1, 'preferred-dataset-splits': 4, 'all-reduce-implementation': ['direct'], 'all-gather-implementation': ['direct'], 'reduce-scatter-implementation': ['direct'], 'all-to-all-implementation': ['direct'], 'collective-optimization': 'localBWAware', 'boost-mode': 0, 'roofline-enabled': 1, 'peak-perf': 300, 'local-mem-bw': 900}","{'topology': ['FullyConnected'], 'npus-count': [4], 'bandwidth': [50.0], 'latency': [500.0], 'dimensions-count': 3}","{'num_npus': 64, 'dp': 4, 'sp': 1, 'pp': 2, 'weight_sharded': 1}"
2024_03_18_00_15_24,"{'scheduling-policy': 'LIFO', 'endpoint-delay': 10, 'active-chunks-per-dimension': 1, 'preferred-dataset-splits': 4, 'all-reduce-implementation': ['direct', 'direct', 'direct'], 'all-gather-implementation': ['direct', 'direct', 'direct'], 'reduce-scatter-implementation': ['direct', 'direct', 'direct'], 'all-to-all-implementation': ['direct', 'direct', 'direct'], 'collective-optimization': 'localBWAware', 'boost-mode': 0, 'roofline-enabled': 1, 'peak-perf': 300, 'local-mem-bw': 900}","{'topology': ['FullyConnected', 'FullyConnected', 'FullyConnected'], 'npus-count': [4, 4, 4], 'bandwidth': [50.0, 50.0, 50.0], 'latency': [500.0, 500.0, 500.0], 'dimensions-count': 3}","{'num_npus': 64, 'dp': 4, 'sp': 2, 'pp': 2, 'weight_sharded': 0}"
2024_03_18_00_15_53,"{'scheduling-policy': 'LIFO', 'endpoint-delay': 10, 'active-chunks-per-dimension': 1, 'preferred-dataset-splits': 4, 'all-reduce-implementation': ['direct', 'direct', 'direct'], 'all-gather-implementation': ['direct', 'direct', 'direct'], 'reduce-scatter-implementation': ['direct', 'direct', 'direct'], 'all-to-all-implementation': ['direct', 'direct', 'direct'], 'collective-optimization': 'localBWAware', 'boost-mode': 0, 'roofline-enabled': 1, 'peak-perf': 300, 'local-mem-bw': 900}","{'topology': ['FullyConnected', 'FullyConnected', 'FullyConnected'], 'npus-count': [4, 4, 4], 'bandwidth': [50.0, 50.0, 50.0], 'latency': [500.0, 500.0, 500.0], 'dimensions-count': 3}","{'num_npus': 64, 'dp': 1, 'sp': 4, 'pp': 4, 'weight_sharded': 0}"
2024_03_18_00_18_00,"{'scheduling-policy': 'LIFO', 'endpoint-delay': 10, 'active-chunks-per-dimension': 1, 'preferred-dataset-splits': 4, 'all-reduce-implementation': ['direct', 'direct', 'direct'], 'all-gather-implementation': ['direct', 'direct', 'direct'], 'reduce-scatter-implementation': ['direct', 'direct', 'direct'], 'all-to-all-implementation': ['direct', 'direct', 'direct'], 'collective-optimization': 'localBWAware', 'boost-mode': 0, 'roofline-enabled': 1, 'peak-perf': 300, 'local-mem-bw': 900}","{'topology': ['FullyConnected', 'FullyConnected', 'FullyConnected'], 'npus-count': [4, 4, 4], 'bandwidth': [50.0, 50.0, 50.0], 'latency': [500.0, 500.0, 500.0], 'dimensions-count': 3}","{'num_npus': 64, 'dp': 4, 'sp': 2, 'pp': 1, 'weight_sharded': 1}"
2024_03_18_00_18_24,"{'scheduling-policy': 'LIFO', 'endpoint-delay': 10, 'active-chunks-per-dimension': 1, 'preferred-dataset-splits': 4, 'all-reduce-implementation': ['direct', 'direct', 'direct'], 'all-gather-implementation': ['direct', 'direct', 'direct'], 'reduce-scatter-implementation': ['direct', 'direct', 'direct'], 'all-to-all-implementation': ['direct', 'direct', 'direct'], 'collective-optimization': 'localBWAware', 'boost-mode': 0, 'roofline-enabled': 1, 'peak-perf': 300, 'local-mem-bw': 900}","{'topology': ['FullyConnected', 'FullyConnected', 'FullyConnected'], 'npus-count': [4, 4, 4], 'bandwidth': [50.0, 50.0, 50.0], 'latency': [500.0, 500.0, 500.0], 'dimensions-count': 3}","{'num_npus': 64, 'dp': 4, 'sp': 2, 'pp': 4, 'weight_sharded': 0}"
2024_03_18_00_18_39,"{'scheduling-policy': 'LIFO', 'endpoint-delay': 10, 'active-chunks-per-dimension': 1, 'preferred-dataset-splits': 4, 'all-reduce-implementation': ['direct'], 'all-gather-implementation': ['direct'], 'reduce-scatter-implementation': ['direct'], 'all-to-all-implementation': ['direct'], 'collective-optimization': 'localBWAware', 'boost-mode': 0, 'roofline-enabled': 1, 'peak-perf': 300, 'local-mem-bw': 900}","{'topology': ['FullyConnected'], 'npus-count': [4], 'bandwidth': [50.0], 'latency': [500.0], 'dimensions-count': 3}","{'num_npus': 64, 'dp': 2, 'sp': 2, 'pp': 4, 'weight_sharded': 0}"
2024_03_18_00_19_02,"{'scheduling-policy': 'LIFO', 'endpoint-delay': 10, 'active-chunks-per-dimension': 1, 'preferred-dataset-splits': 4, 'all-reduce-implementation': ['direct', 'direct', 'direct'], 'all-gather-implementation': ['direct', 'direct', 'direct'], 'reduce-scatter-implementation': ['direct', 'direct', 'direct'], 'all-to-all-implementation': ['direct', 'direct', 'direct'], 'collective-optimization': 'localBWAware', 'boost-mode': 0, 'roofline-enabled': 1, 'peak-perf': 300, 'local-mem-bw': 900}","{'topology': ['FullyConnected', 'FullyConnected', 'FullyConnected'], 'npus-count': [4, 4, 4], 'bandwidth': [50.0, 50.0, 50.0], 'latency': [500.0, 500.0, 500.0], 'dimensions-count': 3}","{'num_npus': 64, 'dp': 2, 'sp': 1, 'pp': 1, 'weight_sharded': 1}"
2024_03_18_00_19_02,"{'scheduling-policy': 'LIFO', 'endpoint-delay': 10, 'active-chunks-per-dimension': 1, 'preferred-dataset-splits': 4, 'all-reduce-implementation': ['direct', 'direct', 'direct'], 'all-gather-implementation': ['direct', 'direct', 'direct'], 'reduce-scatter-implementation': ['direct', 'direct', 'direct'], 'all-to-all-implementation': ['direct', 'direct', 'direct'], 'collective-optimization': 'localBWAware', 'boost-mode': 0, 'roofline-enabled': 1, 'peak-perf': 300, 'local-mem-bw': 900}","{'topology': ['FullyConnected', 'FullyConnected', 'FullyConnected'], 'npus-count': [4, 4, 4], 'bandwidth': [50.0, 50.0, 50.0], 'latency': [500.0, 500.0, 500.0], 'dimensions-count': 3}","{'num_npus': 64, 'dp': 4, 'sp': 4, 'pp': 4, 'weight_sharded': 1}"
2024_03_18_00_19_02,"{'scheduling-policy': 'LIFO', 'endpoint-delay': 10, 'active-chunks-per-dimension': 1, 'preferred-dataset-splits': 4, 'all-reduce-implementation': ['direct', 'direct', 'direct'], 'all-gather-implementation': ['direct', 'direct', 'direct'], 'reduce-scatter-implementation': ['direct', 'direct', 'direct'], 'all-to-all-implementation': ['direct', 'direct', 'direct'], 'collective-optimization': 'localBWAware', 'boost-mode': 0, 'roofline-enabled': 1, 'peak-perf': 300, 'local-mem-bw': 900}","{'topology': ['FullyConnected', 'FullyConnected', 'FullyConnected'], 'npus-count': [4, 4, 4], 'bandwidth': [50.0, 50.0, 50.0], 'latency': [500.0, 500.0, 500.0], 'dimensions-count': 3}","{'num_npus': 64, 'dp': 4, 'sp': 1, 'pp': 2, 'weight_sharded': 0}"
2024_03_18_00_19_02,"{'scheduling-policy': 'LIFO', 'endpoint-delay': 10, 'active-chunks-per-dimension': 1, 'preferred-dataset-splits': 4, 'all-reduce-implementation': ['direct', 'direct', 'direct'], 'all-gather-implementation': ['direct', 'direct', 'direct'], 'reduce-scatter-implementation': ['direct', 'direct', 'direct'], 'all-to-all-implementation': ['direct', 'direct', 'direct'], 'collective-optimization': 'localBWAware', 'boost-mode': 0, 'roofline-enabled': 1, 'peak-perf': 300, 'local-mem-bw': 900}","{'topology': ['FullyConnected', 'FullyConnected', 'FullyConnected'], 'npus-count': [4, 4, 4], 'bandwidth': [50.0, 50.0, 50.0], 'latency': [500.0, 500.0, 500.0], 'dimensions-count': 3}","{'num_npus': 64, 'dp': 1, 'sp': 4, 'pp': 1, 'weight_sharded': 1}"
2024_03_18_00_19_02,"{'scheduling-policy': 'LIFO', 'endpoint-delay': 10, 'active-chunks-per-dimension': 1, 'preferred-dataset-splits': 4, 'all-reduce-implementation': ['direct', 'direct', 'direct'], 'all-gather-implementation': ['direct', 'direct', 'direct'], 'reduce-scatter-implementation': ['direct', 'direct', 'direct'], 'all-to-all-implementation': ['direct', 'direct', 'direct'], 'collective-optimization': 'localBWAware', 'boost-mode': 0, 'roofline-enabled': 1, 'peak-perf': 300, 'local-mem-bw': 900}","{'topology': ['FullyConnected', 'FullyConnected', 'FullyConnected'], 'npus-count': [4, 4, 4], 'bandwidth': [50.0, 50.0, 50.0], 'latency': [500.0, 500.0, 500.0], 'dimensions-count': 3}","{'num_npus': 64, 'dp': 2, 'sp': 4, 'pp': 4, 'weight_sharded': 0}"
2024_03_18_00_19_02,"{'scheduling-policy': 'LIFO', 'endpoint-delay': 10, 'active-chunks-per-dimension': 1, 'preferred-dataset-splits': 4, 'all-reduce-implementation': ['direct', 'direct', 'direct'], 'all-gather-implementation': ['direct', 'direct', 'direct'], 'reduce-scatter-implementation': ['direct', 'direct', 'direct'], 'all-to-all-implementation': ['direct', 'direct', 'direct'], 'collective-optimization': 'localBWAware', 'boost-mode': 0, 'roofline-enabled': 1, 'peak-perf': 300, 'local-mem-bw': 900}","{'topology': ['FullyConnected', 'FullyConnected', 'FullyConnected'], 'npus-count': [4, 4, 4], 'bandwidth': [50.0, 50.0, 50.0], 'latency': [500.0, 500.0, 500.0], 'dimensions-count': 3}","{'num_npus': 64, 'dp': 4, 'sp': 2, 'pp': 2, 'weight_sharded': 1}"
2024_03_18_00_19_02,"{'scheduling-policy': 'LIFO', 'endpoint-delay': 10, 'active-chunks-per-dimension': 1, 'preferred-dataset-splits': 4, 'all-reduce-implementation': ['direct', 'direct', 'direct'], 'all-gather-implementation': ['direct', 'direct', 'direct'], 'reduce-scatter-implementation': ['direct', 'direct', 'direct'], 'all-to-all-implementation': ['direct', 'direct', 'direct'], 'collective-optimization': 'localBWAware', 'boost-mode': 0, 'roofline-enabled': 1, 'peak-perf': 300, 'local-mem-bw': 900}","{'topology': ['FullyConnected', 'FullyConnected', 'FullyConnected'], 'npus-count': [4, 4, 4], 'bandwidth': [50.0, 50.0, 50.0], 'latency': [500.0, 500.0, 500.0], 'dimensions-count': 3}","{'num_npus': 64, 'dp': 4, 'sp': 2, 'pp': 1, 'weight_sharded': 1}"
2024_03_18_00_19_02,"{'scheduling-policy': 'LIFO', 'endpoint-delay': 10, 'active-chunks-per-dimension': 1, 'preferred-dataset-splits': 4, 'all-reduce-implementation': ['direct', 'direct', 'direct'], 'all-gather-implementation': ['direct', 'direct', 'direct'], 'reduce-scatter-implementation': ['direct', 'direct', 'direct'], 'all-to-all-implementation': ['direct', 'direct', 'direct'], 'collective-optimization': 'localBWAware', 'boost-mode': 0, 'roofline-enabled': 1, 'peak-perf': 300, 'local-mem-bw': 900}","{'topology': ['FullyConnected', 'FullyConnected', 'FullyConnected'], 'npus-count': [4, 4, 4], 'bandwidth': [50.0, 50.0, 50.0], 'latency': [500.0, 500.0, 500.0], 'dimensions-count': 3}","{'num_npus': 64, 'dp': 2, 'sp': 2, 'pp': 1, 'weight_sharded': 1}"
2024_03_18_00_19_02,"{'scheduling-policy': 'LIFO', 'endpoint-delay': 10, 'active-chunks-per-dimension': 1, 'preferred-dataset-splits': 4, 'all-reduce-implementation': ['direct', 'direct', 'direct'], 'all-gather-implementation': ['direct', 'direct', 'direct'], 'reduce-scatter-implementation': ['direct', 'direct', 'direct'], 'all-to-all-implementation': ['direct', 'direct', 'direct'], 'collective-optimization': 'localBWAware', 'boost-mode': 0, 'roofline-enabled': 1, 'peak-perf': 300, 'local-mem-bw': 900}","{'topology': ['FullyConnected', 'FullyConnected', 'FullyConnected'], 'npus-count': [4, 4, 4], 'bandwidth': [50.0, 50.0, 50.0], 'latency': [500.0, 500.0, 500.0], 'dimensions-count': 3}","{'num_npus': 64, 'dp': 1, 'sp': 1, 'pp': 2, 'weight_sharded': 1}"
2024_03_18_00_19_02,"{'scheduling-policy': 'LIFO', 'endpoint-delay': 10, 'active-chunks-per-dimension': 1, 'preferred-dataset-splits': 4, 'all-reduce-implementation': ['direct', 'direct', 'direct'], 'all-gather-implementation': ['direct', 'direct', 'direct'], 'reduce-scatter-implementation': ['direct', 'direct', 'direct'], 'all-to-all-implementation': ['direct', 'direct', 'direct'], 'collective-optimization': 'localBWAware', 'boost-mode': 0, 'roofline-enabled': 1, 'peak-perf': 300, 'local-mem-bw': 900}","{'topology': ['FullyConnected', 'FullyConnected', 'FullyConnected'], 'npus-count': [4, 4, 4], 'bandwidth': [50.0, 50.0, 50.0], 'latency': [500.0, 500.0, 500.0], 'dimensions-count': 3}","{'num_npus': 64, 'dp': 1, 'sp': 1, 'pp': 1, 'weight_sharded': 1}"
2024_03_18_00_19_02,"{'scheduling-policy': 'LIFO', 'endpoint-delay': 10, 'active-chunks-per-dimension': 1, 'preferred-dataset-splits': 4, 'all-reduce-implementation': ['direct', 'direct', 'direct'], 'all-gather-implementation': ['direct', 'direct', 'direct'], 'reduce-scatter-implementation': ['direct', 'direct', 'direct'], 'all-to-all-implementation': ['direct', 'direct', 'direct'], 'collective-optimization': 'localBWAware', 'boost-mode': 0, 'roofline-enabled': 1, 'peak-perf': 300, 'local-mem-bw': 900}","{'topology': ['FullyConnected', 'FullyConnected', 'FullyConnected'], 'npus-count': [4, 4, 4], 'bandwidth': [50.0, 50.0, 50.0], 'latency': [500.0, 500.0, 500.0], 'dimensions-count': 3}","{'num_npus': 64, 'dp': 2, 'sp': 1, 'pp': 1, 'weight_sharded': 1}"
2024_03_18_00_19_02,"{'scheduling-policy': 'LIFO', 'endpoint-delay': 10, 'active-chunks-per-dimension': 1, 'preferred-dataset-splits': 4, 'all-reduce-implementation': ['direct', 'direct', 'direct'], 'all-gather-implementation': ['direct', 'direct', 'direct'], 'reduce-scatter-implementation': ['direct', 'direct', 'direct'], 'all-to-all-implementation': ['direct', 'direct', 'direct'], 'collective-optimization': 'localBWAware', 'boost-mode': 0, 'roofline-enabled': 1, 'peak-perf': 300, 'local-mem-bw': 900}","{'topology': ['FullyConnected', 'FullyConnected', 'FullyConnected'], 'npus-count': [4, 4, 4], 'bandwidth': [50.0, 50.0, 50.0], 'latency': [500.0, 500.0, 500.0], 'dimensions-count': 3}","{'num_npus': 64, 'dp': 2, 'sp': 2, 'pp': 1, 'weight_sharded': 1}"
2024_03_18_00_19_02,"{'scheduling-policy': 'LIFO', 'endpoint-delay': 10, 'active-chunks-per-dimension': 1, 'preferred-dataset-splits': 4, 'all-reduce-implementation': ['direct', 'direct', 'direct'], 'all-gather-implementation': ['direct', 'direct', 'direct'], 'reduce-scatter-implementation': ['direct', 'direct', 'direct'], 'all-to-all-implementation': ['direct', 'direct', 'direct'], 'collective-optimization': 'localBWAware', 'boost-mode': 0, 'roofline-enabled': 1, 'peak-perf': 300, 'local-mem-bw': 900}","{'topology': ['FullyConnected', 'FullyConnected', 'FullyConnected'], 'npus-count': [4, 4, 4], 'bandwidth': [50.0, 50.0, 50.0], 'latency': [500.0, 500.0, 500.0], 'dimensions-count': 3}","{'num_npus': 64, 'dp': 1, 'sp': 1, 'pp': 1, 'weight_sharded': 0}"
2024_03_18_00_19_02,"{'scheduling-policy': 'LIFO', 'endpoint-delay': 10, 'active-chunks-per-dimension': 1, 'preferred-dataset-splits': 4, 'all-reduce-implementation': ['direct', 'direct', 'direct'], 'all-gather-implementation': ['direct', 'direct', 'direct'], 'reduce-scatter-implementation': ['direct', 'direct', 'direct'], 'all-to-all-implementation': ['direct', 'direct', 'direct'], 'collective-optimization': 'localBWAware', 'boost-mode': 0, 'roofline-enabled': 1, 'peak-perf': 300, 'local-mem-bw': 900}","{'topology': ['FullyConnected', 'FullyConnected', 'FullyConnected'], 'npus-count': [4, 4, 4], 'bandwidth': [50.0, 50.0, 50.0], 'latency': [500.0, 500.0, 500.0], 'dimensions-count': 3}","{'num_npus': 64, 'dp': 1, 'sp': 1, 'pp': 2, 'weight_sharded': 0}"
2024_03_18_00_19_02,"{'scheduling-policy': 'LIFO', 'endpoint-delay': 10, 'active-chunks-per-dimension': 1, 'preferred-dataset-splits': 4, 'all-reduce-implementation': ['direct', 'direct', 'direct'], 'all-gather-implementation': ['direct', 'direct', 'direct'], 'reduce-scatter-implementation': ['direct', 'direct', 'direct'], 'all-to-all-implementation': ['direct', 'direct', 'direct'], 'collective-optimization': 'localBWAware', 'boost-mode': 0, 'roofline-enabled': 1, 'peak-perf': 300, 'local-mem-bw': 900}","{'topology': ['FullyConnected', 'FullyConnected', 'FullyConnected'], 'npus-count': [4, 4, 4], 'bandwidth': [50.0, 50.0, 50.0], 'latency': [500.0, 500.0, 500.0], 'dimensions-count': 3}","{'num_npus': 64, 'dp': 1, 'sp': 1, 'pp': 2, 'weight_sharded': 0}"
2024_03_18_00_19_02,"{'scheduling-policy': 'LIFO', 'endpoint-delay': 10, 'active-chunks-per-dimension': 1, 'preferred-dataset-splits': 4, 'all-reduce-implementation': ['direct', 'direct', 'direct'], 'all-gather-implementation': ['direct', 'direct', 'direct'], 'reduce-scatter-implementation': ['direct', 'direct', 'direct'], 'all-to-all-implementation': ['direct', 'direct', 'direct'], 'collective-optimization': 'localBWAware', 'boost-mode': 0, 'roofline-enabled': 1, 'peak-perf': 300, 'local-mem-bw': 900}","{'topology': ['FullyConnected', 'FullyConnected', 'FullyConnected'], 'npus-count': [4, 4, 4], 'bandwidth': [50.0, 50.0, 50.0], 'latency': [500.0, 500.0, 500.0], 'dimensions-count': 3}","{'num_npus': 64, 'dp': 2, 'sp': 2, 'pp': 4, 'weight_sharded': 1}"
2024_03_18_00_19_02,"{'scheduling-policy': 'LIFO', 'endpoint-delay': 10, 'active-chunks-per-dimension': 1, 'preferred-dataset-splits': 4, 'all-reduce-implementation': ['direct', 'direct', 'direct'], 'all-gather-implementation': ['direct', 'direct', 'direct'], 'reduce-scatter-implementation': ['direct', 'direct', 'direct'], 'all-to-all-implementation': ['direct', 'direct', 'direct'], 'collective-optimization': 'localBWAware', 'boost-mode': 0, 'roofline-enabled': 1, 'peak-perf': 300, 'local-mem-bw': 900}","{'topology': ['FullyConnected', 'FullyConnected', 'FullyConnected'], 'npus-count': [4, 4, 4], 'bandwidth': [50.0, 50.0, 50.0], 'latency': [500.0, 500.0, 500.0], 'dimensions-count': 3}","{'num_npus': 64, 'dp': 1, 'sp': 2, 'pp': 1, 'weight_sharded': 1}"
2024_03_18_00_19_02,"{'scheduling-policy': 'LIFO', 'endpoint-delay': 10, 'active-chunks-per-dimension': 1, 'preferred-dataset-splits': 4, 'all-reduce-implementation': ['direct', 'direct', 'direct'], 'all-gather-implementation': ['direct', 'direct', 'direct'], 'reduce-scatter-implementation': ['direct', 'direct', 'direct'], 'all-to-all-implementation': ['direct', 'direct', 'direct'], 'collective-optimization': 'localBWAware', 'boost-mode': 0, 'roofline-enabled': 1, 'peak-perf': 300, 'local-mem-bw': 900}","{'topology': ['FullyConnected', 'FullyConnected', 'FullyConnected'], 'npus-count': [4, 4, 4], 'bandwidth': [50.0, 50.0, 50.0], 'latency': [500.0, 500.0, 500.0], 'dimensions-count': 3}","{'num_npus': 64, 'dp': 4, 'sp': 2, 'pp': 2, 'weight_sharded': 0}"
